# vehicle id = 3
# random fix= 0.90337226
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    166.60,         2,         0,    1805.0,   2696.82,    21.004,   0.20840,   0.20840,    53.086,  -0.60035,     -1.00,  1.814895,         2, 0.00000
    166.80,         2,         0,    1809.2,   2701.02,    21.044,   0.20049,   0.20049,    53.205,  -0.58493,     -1.00,  1.797694,         2, 0.00000
    167.00,         2,         0,    1813.4,   2705.24,    21.083,   0.19284,   0.19284,    53.320,  -0.57005,     -1.00,  1.780987,         2, 0.00000
    167.20,         2,         0,    1817.7,   2709.46,    21.120,   0.18544,   0.18544,    53.433,  -0.55570,     -1.00,  1.764768,         2, 0.00000
    167.40,         2,         0,    1821.9,   2713.68,    21.156,   0.17828,   0.17828,    53.543,  -0.54187,     -1.00,  1.749032,         2, 0.00000
    167.60,         2,         0,    1826.1,   2717.92,    21.190,   0.17137,   0.17137,    53.650,  -0.52855,     -1.00,  1.733773,         2, 0.00000
    167.80,         2,         0,    1830.4,   2722.16,    21.223,   0.16468,   0.16468,    53.754,  -0.51571,     -1.00,  1.718982,         2, 0.00000
    168.00,         2,         0,    1834.6,   2726.41,    21.255,   0.15823,   0.15823,    53.856,  -0.50335,     -1.00,  1.704654,         2, 0.00000
    168.20,         2,         0,    1838.9,   2730.66,    21.285,   0.15201,   0.15201,    53.955,  -0.49145,     -1.00,  1.690781,         2, 0.00000
    168.40,         2,         0,    1843.1,   2734.92,    21.314,   0.14600,   0.14600,    54.053,  -0.48000,     -1.00,  1.677354,         2, 0.00000
    168.60,         2,         0,    1847.4,   2739.19,    21.342,   0.14020,   0.14020,    54.147,  -0.46898,     -1.00,  1.664366,         2, 0.00000
    168.80,         2,         0,    1851.7,   2743.46,    21.369,   0.13461,   0.13461,    54.240,  -0.45838,     -1.00,  1.651808,         2, 0.00000
    169.00,         2,         0,    1855.9,   2747.73,    21.395,   0.12923,   0.12923,    54.331,  -0.44819,     -1.00,  1.639672,         2, 0.00000
    169.20,         2,         0,    1860.2,   2752.02,    21.420,   0.12404,   0.12404,    54.420,  -0.43839,     -1.00,  1.627947,         2, 0.00000
    169.40,         2,         0,    1864.5,   2756.30,    21.444,   0.11904,   0.11904,    54.506,  -0.42897,     -1.00,  1.616625,         2, 0.00000
    169.60,         2,         0,    1868.8,   2760.59,    21.466,   0.11423,   0.11423,    54.591,  -0.41992,     -1.00,  1.605697,         2, 0.00000
    169.80,         2,         0,    1873.1,   2764.89,    21.488,   0.10959,   0.10959,    54.674,  -0.41123,     -1.00,  1.595152,         2, 0.00000
    170.00,         2,         0,    1877.4,   2769.19,    21.509,   0.10513,   0.10513,    54.756,  -0.40288,     -1.00,  1.584982,         2, 0.00000
    170.20,         2,         0,    1881.7,   2773.49,    21.530,   0.10084,   0.10084,    54.835,  -0.39486,     -1.00,  1.575177,         2, 0.00000
    170.40,         2,         0,    1886.0,   2777.80,    21.549,   0.09671,   0.09671,    54.914,  -0.38716,     -1.00,  1.565726,         2, 0.00000
    170.60,         2,         0,    1890.3,   2782.11,    21.567,   0.09274,   0.09274,    54.990,  -0.37977,     -1.00,  1.556620,         2, 0.00000
    170.80,         2,         0,    1894.6,   2786.43,    21.585,   0.08892,   0.08892,    55.066,  -0.37268,     -1.00,  1.547850,         2, 0.00000
    171.00,         2,         0,    1898.9,   2790.75,    21.602,   0.08525,   0.08525,    55.139,  -0.36587,     -1.00,  1.539405,         2, 0.00000
    171.20,         2,         0,    1903.3,   2795.07,    21.619,   0.08173,   0.08173,    55.212,  -0.35934,     -1.00,  1.531276,         2, 0.00000
    171.40,         2,         0,    1907.6,   2799.39,    21.634,   0.07834,   0.07834,    55.283,  -0.35308,     -1.00,  1.523453,         2, 0.00000
    171.60,         2,         0,    1911.9,   2803.72,    21.649,   0.07508,   0.07508,    55.353,  -0.34707,     -1.00,  1.515927,         2, 0.00000
    171.80,         2,         0,    1916.3,   2808.05,    21.664,   0.07196,   0.07196,    55.422,  -0.34131,     -1.00,  1.508689,         2, 0.00000
    172.00,         2,         0,    1920.6,   2812.39,    21.677,   0.06895,   0.06895,    55.490,  -0.33579,     -1.00,  1.501729,         2, 0.00000
    172.20,         2,         0,    1924.9,   2816.72,    21.691,   0.06607,   0.06607,    55.556,  -0.33049,     -1.00,  1.495038,         2, 0.00000
    172.40,         2,         0,    1929.3,   2821.06,    21.703,   0.06330,   0.06330,    55.622,  -0.32541,     -1.00,  1.488607,         2, 0.00000
    172.60,         2,         0,    1933.6,   2825.40,    21.715,   0.06065,   0.06065,    55.687,  -0.32055,     -1.00,  1.482428,         2, 0.00000
    172.80,         2,         0,    1937.9,   2829.75,    21.727,   0.05810,   0.05810,    55.750,  -0.31588,     -1.00,  1.476491,         2, 0.00000
    173.00,         2,         0,    1942.3,   2834.10,    21.738,   0.05565,   0.05565,    55.813,  -0.31142,     -1.00,  1.470790,         2, 0.00000
    173.20,         2,         0,    1946.6,   2838.44,    21.749,   0.05331,   0.05331,    55.875,  -0.30713,     -1.00,  1.465314,         2, 0.00000
    173.40,         2,         0,    1951.0,   2842.79,    21.759,   0.05106,   0.05106,    55.936,  -0.30303,     -1.00,  1.460057,         2, 0.00000
    173.60,         2,         0,    1955.3,   2847.15,    21.769,   0.04890,   0.04890,    55.996,  -0.29910,     -1.00,  1.455010,         2, 0.00000
    173.80,         2,         0,    1959.7,   2851.50,    21.778,   0.04683,   0.04683,    56.055,  -0.29534,     -1.00,  1.450166,         2, 0.00000
    174.00,         2,         0,    1964.1,   2855.86,    21.787,   0.04484,   0.04484,    56.114,  -0.29174,     -1.00,  1.445518,         2, 0.00000
    174.20,         2,         0,    1968.4,   2860.22,    21.796,   0.04294,   0.04294,    56.172,  -0.28829,     -1.00,  1.441058,         2, 0.00000
    174.40,         2,         0,    1972.8,   2864.58,    21.804,   0.04111,   0.04111,    56.230,  -0.28498,     -1.00,  1.436779,         2, 0.00000
    174.60,         2,         0,    1977.1,   2868.94,    21.812,   0.03936,   0.03936,    56.286,  -0.28182,     -1.00,  1.432675,         2, 0.00000
    174.80,         2,         0,    1981.5,   2873.30,    21.819,   0.03768,   0.03768,    56.342,  -0.27879,     -1.00,  1.428739,         2, 0.00000
    175.00,         2,         0,    1985.9,   2877.67,    21.827,   0.03608,   0.03608,    56.398,  -0.27589,     -1.00,  1.424964,         2, 0.00000
    175.20,         2,         0,    1990.2,   2882.03,    21.834,   0.03454,   0.03454,    56.453,  -0.27311,     -1.00,  1.421344,         2, 0.00000
    175.40,         2,         0,    1994.6,   2886.40,    21.840,   0.03306,   0.03306,    56.507,  -0.27045,     -1.00,  1.417874,         2, 0.00000
    175.60,         2,         0,    1999.0,   2890.77,    21.847,   0.03165,   0.03165,    56.561,  -0.26791,     -1.00,  1.414547,         2, 0.00000
    175.80,         2,         0,    2003.3,   2895.14,    21.853,   0.03029,   0.03029,    56.614,  -0.26547,     -1.00,  1.411359,         2, 0.00000
    176.00,         3,         1,       7.7,   2899.51,    21.858,   0.02899,   0.02899,    56.667,  -0.26314,     -1.00,  1.408303,         2, 0.00000
    176.20,         3,         1,      12.1,   2903.88,    21.864,   0.02775,   0.02775,    56.719,  -0.26091,     -1.00,  1.405374,         2, 0.00000
    176.40,         3,         1,      16.5,   2908.26,    21.869,   0.02656,   0.02656,    56.771,  -0.25878,     -1.00,  1.402568,         2, 0.00000
    176.60,         3,         1,      20.8,   2912.63,    21.874,   0.02542,   0.02542,    56.823,  -0.25674,     -1.00,  1.399879,         2, 0.00000
    176.80,         3,         1,      25.2,   2917.00,    21.879,   0.02433,   0.02433,    56.874,  -0.25478,     -1.00,  1.397302,         2, 0.00000
    177.00,         3,         1,      29.6,   2921.38,    21.884,   0.02328,   0.02328,    56.925,  -0.25292,     -1.00,  1.394834,         2, 0.00000
    177.20,         3,         1,      34.0,   2925.76,    21.888,   0.02228,   0.02228,    56.975,  -0.25113,     -1.00,  1.392470,         2, 0.00000
    177.40,         3,         1,      38.3,   2930.14,    21.893,   0.02132,   0.02132,    57.025,  -0.24942,     -1.00,  1.390206,         2, 0.00000
    177.60,         3,         1,      42.7,   2934.52,    21.897,   0.02040,   0.02040,    57.075,  -0.24778,     -1.00,  1.388037,         2, 0.00000
    177.80,         3,         1,      47.1,   2938.90,    21.901,   0.01952,   0.01952,    57.124,  -0.24622,     -1.00,  1.385959,         2, 0.00000
    178.00,         3,         1,      51.5,   2943.28,    21.904,   0.01868,   0.01868,    57.174,  -0.24472,     -1.00,  1.383970,         2, 0.00000
    178.20,         3,         1,      55.9,   2947.66,    21.908,   0.01787,   0.01787,    57.222,  -0.24329,     -1.00,  1.382065,         2, 0.00000
    178.40,         3,         1,      60.2,   2952.04,    21.911,   0.01710,   0.01710,    57.271,  -0.24192,     -1.00,  1.380241,         2, 0.00000
    178.60,         3,         1,      64.6,   2956.42,    21.915,   0.01636,   0.01636,    57.319,  -0.24061,     -1.00,  1.378494,         2, 0.00000
    178.80,         3,         1,      69.0,   2960.80,    21.918,   0.01565,   0.01565,    57.367,  -0.23935,     -1.00,  1.376822,         2, 0.00000
    179.00,         3,         1,      73.4,   2965.19,    21.921,   0.01498,   0.01498,    57.415,  -0.23815,     -1.00,  1.375221,         2, 0.00000
    179.20,         3,         1,      77.8,   2969.57,    21.924,   0.01433,   0.01433,    57.462,  -0.23701,     -1.00,  1.373688,         2, 0.00000
    179.40,         3,         1,      82.2,   2973.96,    21.926,   0.01371,   0.01371,    57.510,  -0.23591,     -1.00,  1.372221,         2, 0.00000
    179.60,         3,         1,      86.5,   2978.34,    21.929,   0.01311,   0.01311,    57.557,  -0.23486,     -1.00,  1.370816,         2, 0.00000
    179.80,         3,         1,      90.9,   2982.73,    21.931,   0.01255,   0.01255,    57.604,  -0.23386,     -1.00,  1.369472,         2, 0.00000
    180.00,         3,         1,      95.3,   2987.12,    21.934,   0.01200,   0.01200,    57.650,  -0.23290,     -1.00,  1.368185,         2, 0.00000
    180.20,         3,         1,      99.7,   2991.50,    21.936,   0.01148,   0.01148,    57.697,  -0.23199,     -1.00,  1.366953,         2, 0.00000
    180.40,         3,         1,     104.1,   2995.89,    21.938,   0.01099,   0.01099,    57.743,  -0.23111,     -1.00,  1.365774,         2, 0.00000
    180.60,         3,         1,     108.5,   3000.28,    21.940,   0.01051,   0.01051,    57.789,  -0.23027,     -1.00,  1.364646,         2, 0.00000
    180.80,         3,         1,     112.9,   3004.67,    21.942,   0.01005,   0.01005,    57.835,  -0.22947,     -1.00,  1.363566,         2, 0.00000
    181.00,         3,         1,     117.3,   3009.05,    21.944,   0.00962,   0.00962,    57.881,  -0.22870,     -1.00,  1.362533,         2, 0.00000
    181.20,         3,         1,     121.6,   3013.44,    21.946,   0.00920,   0.00920,    57.927,  -0.22797,     -1.00,  1.361544,         2, 0.00000
    181.40,         3,         1,     126.0,   3017.83,    21.948,   0.00880,   0.00880,    57.972,  -0.22727,     -1.00,  1.360598,         2, 0.00000
    181.60,         3,         1,     130.4,   3022.22,    21.950,   0.00842,   0.00842,    58.018,  -0.22660,     -1.00,  1.359692,         2, 0.00000
    181.80,         3,         1,     134.8,   3026.61,    21.951,   0.00805,   0.00805,    58.063,  -0.22596,     -1.00,  1.358826,         2, 0.00000
    182.00,         3,         1,     139.2,   3031.00,    21.953,   0.00770,   0.00770,    58.108,  -0.22535,     -1.00,  1.357996,         2, 0.00000
    182.20,         3,         1,     143.6,   3035.39,    21.954,   0.00737,   0.00737,    58.153,  -0.22476,     -1.00,  1.357203,         2, 0.00000
    182.40,         3,         1,     148.0,   3039.79,    21.956,   0.00705,   0.00705,    58.198,  -0.22420,     -1.00,  1.356444,         2, 0.00000
    182.60,         3,         1,     152.4,   3044.18,    21.957,   0.00674,   0.00674,    58.243,  -0.22367,     -1.00,  1.355717,         2, 0.00000
    182.80,         3,         1,     156.8,   3048.57,    21.958,   0.00645,   0.00645,    58.287,  -0.22316,     -1.00,  1.355023,         2, 0.00000
    183.00,         3,         1,     161.2,   3052.96,    21.960,   0.00617,   0.00617,    58.332,  -0.22267,     -1.00,  1.354358,         2, 0.00000
    183.20,         3,         1,     165.6,   3057.35,    21.961,   0.00590,   0.00590,    58.376,  -0.22220,     -1.00,  1.353721,         2, 0.00000
    183.40,         3,         1,     169.9,   3061.74,    21.962,   0.00564,   0.00564,    58.421,  -0.22176,     -1.00,  1.353113,         2, 0.00000
    183.60,         3,         1,     174.3,   3066.14,    21.963,   0.00540,   0.00540,    58.465,  -0.22133,     -1.00,  1.352531,         2, 0.00000
    183.80,         3,         1,     178.7,   3070.53,    21.964,   0.00516,   0.00516,    58.509,  -0.22092,     -1.00,  1.351973,         2, 0.00000
    184.00,         3,         1,     183.1,   3074.92,    21.965,   0.00494,   0.00494,    58.554,  -0.22053,     -1.00,  1.351441,         2, 0.00000
    184.20,         3,         1,     187.5,   3079.32,    21.966,   0.00472,   0.00472,    58.598,  -0.22016,     -1.00,  1.350931,         2, 0.00000
    184.40,         3,         1,     191.9,   3083.71,    21.967,   0.00452,   0.00452,    58.642,  -0.21980,     -1.00,  1.350443,         2, 0.00000
    184.60,         3,         1,     196.3,   3088.10,    21.968,   0.00432,   0.00432,    58.686,  -0.21946,     -1.00,  1.349976,         2, 0.00000
    184.80,         3,         1,     200.7,   3092.50,    21.968,   0.00413,   0.00413,    58.729,  -0.21913,     -1.00,  1.349530,         2, 0.00000
    185.00,         3,         1,     205.1,   3096.89,    21.969,   0.00395,   0.00395,    58.773,  -0.21882,     -1.00,  1.349103,         2, 0.00000
    185.20,         3,         1,     209.5,   3101.28,    21.970,   0.00378,   0.00378,    58.817,  -0.21853,     -1.00,  1.348695,         2, 0.00000
    185.40,         3,         1,     213.9,   3105.68,    21.971,   0.00362,   0.00362,    58.861,  -0.21824,     -1.00,  1.348304,         2, 0.00000
    185.60,         3,         1,     218.3,   3110.07,    21.971,   0.00346,   0.00346,    58.904,  -0.21797,     -1.00,  1.347930,         2, 0.00000
    185.80,         3,         1,     222.7,   3114.47,    21.972,   0.00331,   0.00331,    58.948,  -0.21771,     -1.00,  1.347573,         2, 0.00000
    186.00,         3,         1,     227.1,   3118.86,    21.973,   0.00316,   0.00316,    58.991,  -0.21746,     -1.00,  1.347231,         2, 0.00000
    186.20,         3,         1,     231.5,   3123.26,    21.973,   0.00303,   0.00303,    59.035,  -0.21722,     -1.00,  1.346904,         2, 0.00000
    186.40,         3,         1,     235.8,   3127.65,    21.974,   0.00289,   0.00289,    59.078,  -0.21700,     -1.00,  1.346591,         2, 0.00000
    186.60,         3,         1,     240.2,   3132.04,    21.974,   0.00277,   0.00277,    59.122,  -0.21678,     -1.00,  1.346291,         2, 0.00000
    186.80,         3,         1,     244.6,   3136.44,    21.975,   0.00265,   0.00265,    59.165,  -0.21657,     -1.00,  1.346005,         2, 0.00000
    187.00,         3,         1,     249.0,   3140.83,    21.975,   0.00253,   0.00253,    59.208,  -0.21637,     -1.00,  1.345731,         2, 0.00000
    187.20,         3,         1,     253.4,   3145.23,    21.976,   0.00242,   0.00242,    59.251,  -0.21618,     -1.00,  1.345469,         2, 0.00000
    187.40,         3,         1,     257.8,   3149.63,    21.976,   0.00232,   0.00232,    59.295,  -0.21600,     -1.00,  1.345219,         2, 0.00000
    187.60,         3,         1,     262.2,   3154.02,    21.977,   0.00221,   0.00221,    59.338,  -0.21583,     -1.00,  1.344979,         2, 0.00000
    187.80,         3,         1,     266.6,   3158.42,    21.977,   0.00212,   0.00212,    59.381,  -0.21566,     -1.00,  1.344750,         2, 0.00000
    188.00,         3,         1,     271.0,   3162.81,    21.978,   0.00203,   0.00203,    59.424,  -0.21551,     -1.00,  1.344531,         2, 0.00000
    188.20,         3,         1,     275.4,   3167.21,    21.978,   0.00194,   0.00194,    59.467,  -0.21536,     -1.00,  1.344321,         2, 0.00000
    188.40,         3,         1,     279.8,   3171.60,    21.978,   0.00185,   0.00185,    59.510,  -0.21521,     -1.00,  1.344120,         2, 0.00000
    188.60,         3,         1,     284.2,   3176.00,    21.979,   0.00177,   0.00177,    59.553,  -0.21507,     -1.00,  1.343929,         2, 0.00000
