# Movsim.org example data for fuel consumption modeling # Source: Ostfalia Hochschule - Institute of Traffic Management http://www.ostfalia.de/cms/en/ifvm
#line,Date,Time,TimeDiff,,,,,,,V [ktn],V [km/h],,,,,,,Height [m],,Avg Height [m],Position [m],Position [km],Slope [%],alpha [rad],acc,time [min],v,v
,,,,,,,,,,,,,,,,,,,,,,,,,,,km/h,m/s, Time of day [s],
445,4/22/2009,12:40:08,0.00001157,104008.00,A,"52,165,203",N,"10,320,947",E,25.3,46.8556,084.2,220409,01.0,W,A*12,6,69,100,68.29,5245.89,5.25,1.08,0.01075659,-3.09,7.42,47,13,45608,
446,4/22/2009,12:40:09,0.00001157,104009.00,A,"52,165,209",N,"10,321,044",E,19.3,35.7436,084.2,220409,01.0,W,A*1D,6,69,100,68.38,5255.82,5.26,1.35,0.013460714,-3.65,7.43,36,10,45609,
447,4/22/2009,12:40:10,0.00001157,104010.00,A,"52,165,214",N,"10,321,112",E,12.2,22.5944,089.8,220409,01.0,W,A*16,6,69,100,68.52,5262.10,5.26,1.74,0.017448174,-3.24,7.45,23,6,45610,
448,4/22/2009,12:40:11,0.00001157,104011.00,A,"52,165,219",N,"10,321,149",E,5.9,10.9268,080.2,220409,01.0,W,A*1A,6,69,100,68.67,5265.13,5.27,2.28,0.02277468,-3.04,7.47,11,3,45611,
449,4/22/2009,12:40:12,0.00001157,104012.00,A,"52,165,221",N,"10,321,160",E,0.0,0,079.2,220409,01.0,W,A*13,6,69,100,68.81,5265.13,5.27,0.00,0,0.00,7.48,0,0,45612,
450,4/22/2009,12:40:13,0.00001157,104013.00,A,"52,165,221",N,"10,321,158",E,0.0,0,077.6,220409,01.0,W,A*13,6,69,100,68.95,5265.13,5.27,0.00,0,0.00,7.50,0,0,45613,
451,4/22/2009,12:40:14,0.00001157,104014.00,A,"52,165,221",N,"10,321,154",E,0.0,0,000.0,220409,01.0,W,A*1E,6,69,101,69.05,5265.13,5.27,0.00,0,0.00,7.52,0,0,45614,
452,4/22/2009,12:40:15,0.00001157,104015.00,A,"52,165,221",N,"10,321,151",E,0.0,0,000.0,220409,01.0,W,A*1A,6,69,100,69.14,5265.13,5.27,0.00,0,0.00,7.53,0,0,45615,
453,4/22/2009,12:40:16,0.00001157,104016.00,A,"52,165,221",N,"10,321,149",E,0.0,0,073.4,220409,01.0,W,A*10,6,69,100,69.24,5265.13,5.27,0.00,0,0.00,7.55,0,0,45616,
454,4/22/2009,12:40:17,0.00001157,104017.00,A,"52,165,221",N,"10,321,147",E,0.0,0,072.8,220409,01.0,W,A*12,6,69,100,69.33,5265.13,5.27,0.00,0,0.00,7.57,0,0,45617,
455,4/22/2009,12:40:18,0.00001157,104018.00,A,"52,165,221",N,"10,321,144",E,0.0,0,000.0,220409,01.0,W,A*13,6,69,101,69.43,5265.13,5.27,0.00,0,0.00,7.58,0,0,45618,
456,4/22/2009,12:40:19,0.00001157,104019.00,A,"52,165,220",N,"10,321,142",E,0.0,0,000.2,220409,01.0,W,A*17,6,69,100,69.52,5265.13,5.27,0.00,0,0.00,7.60,0,0,45619,
457,4/22/2009,12:40:20,0.00001157,104020.00,A,"52,165,220",N,"10,321,141",E,0.0,0,000.2,220409,01.0,W,A*1E,6,70,100,69.62,5265.13,5.27,0.00,0,0.00,7.62,0,0,45620,
458,4/22/2009,12:40:21,0.00001157,104021.00,A,"52,165,220",N,"10,321,139",E,0.0,0,000.2,220409,01.0,W,A*10,6,70,100,69.71,5265.13,5.27,0.00,0,0.00,7.63,0,0,45621,
459,4/22/2009,12:40:22,0.00001157,104022.00,A,"52,165,220",N,"10,321,137",E,0.0,0,000.0,220409,01.0,W,A*1F,6,70,100,69.81,5265.13,5.27,0.00,0,0.00,7.65,0,0,45622,
460,4/22/2009,12:40:23,0.00001157,104023.00,A,"52,165,220",N,"10,321,136",E,0.0,0,000.0,220409,01.0,W,A*1F,7,70,100,69.90,5265.13,5.27,0.00,0,0.00,7.67,0,0,45623,
461,4/22/2009,12:40:24,0.00001157,104024.00,A,"52,165,219",N,"10,321,134",E,0.0,0,069.0,220409,01.0,W,A*1F,7,70,100,70.00,5265.13,5.27,0.00,0,0.00,7.68,0,0,45624,
462,4/22/2009,12:40:25,0.00001157,104025.00,A,"52,165,219",N,"10,321,133",E,0.0,0,000.2,220409,01.0,W,A*14,6,70,100,70.10,5265.13,5.27,0.00,0,0.00,7.70,0,0,45625,
463,4/22/2009,12:40:26,0.00001157,104026.00,A,"52,165,219",N,"10,321,132",E,0.0,0,000.0,220409,01.0,W,A*14,8,70,99,70.19,5265.13,5.27,0.00,0,0.00,7.72,0,0,45626,
464,4/22/2009,12:40:27,0.00001157,104027.00,A,"52,165,219",N,"10,321,131",E,0.0,0,000.2,220409,01.0,W,A*14,7,70,100,70.29,5265.13,5.27,0.00,0,0.00,7.73,0,0,45627,
465,4/22/2009,12:40:28,0.00001157,104028.00,A,"52,165,219",N,"10,321,130",E,0.0,0,000.2,220409,01.0,W,A*1A,8,70,100,70.43,5265.13,5.27,0.00,0,0.00,7.75,0,0,45628,
466,4/22/2009,12:40:29,0.00001157,104029.00,A,"52,165,220",N,"10,321,130",E,0.0,0,000.0,220409,01.0,W,A*13,7,71,100,70.57,5265.13,5.27,0.00,0,0.00,7.77,0,0,45629,
467,4/22/2009,12:40:30,0.00001157,104030.00,A,"52,165,220",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*13,7,71,100,70.71,5265.13,5.27,0.00,0,0.00,7.78,0,0,45630,
468,4/22/2009,12:40:31,0.00001157,104031.00,A,"52,165,221",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*13,7,71,101,70.81,5265.13,5.27,0.00,0,0.00,7.80,0,0,45631,
469,4/22/2009,12:40:32,0.00001157,104032.00,A,"52,165,223",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*12,6,71,100,70.90,5265.13,5.27,0.00,0,0.00,7.82,0,0,45632,
470,4/22/2009,12:40:33,0.00001157,104033.00,A,"52,165,223",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*13,8,71,100,71.00,5265.13,5.27,0.00,0,0.00,7.83,0,0,45633,
471,4/22/2009,12:40:34,0.00001157,104034.00,A,"52,165,223",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*14,8,71,101,71.10,5265.13,5.27,0.00,0,0.00,7.85,0,0,45634,
472,4/22/2009,12:40:35,0.00001157,104035.00,A,"52,165,224",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*12,8,71,101,71.19,5265.13,5.27,0.00,0,0.00,7.87,0,0,45635,
473,4/22/2009,12:40:36,0.00001157,104036.00,A,"52,165,224",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*11,8,71,100,71.29,5265.13,5.27,0.00,0,0.00,7.88,0,0,45636,
474,4/22/2009,12:40:37,0.00001157,104037.00,A,"52,165,225",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*10,8,71,101,71.38,5265.13,5.27,0.00,0,0.00,7.90,0,0,45637,
475,4/22/2009,12:40:38,0.00001157,104038.00,A,"52,165,225",N,"10,321,129",E,0.0,0,000.2,220409,01.0,W,A*1C,8,72,101,71.52,5265.13,5.27,0.00,0,0.00,7.92,0,0,45638,
476,4/22/2009,12:40:39,0.00001157,104039.00,A,"52,165,225",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*1E,8,72,99,71.67,5265.13,5.27,0.00,0,0.00,7.93,0,0,45639,
477,4/22/2009,12:40:40,0.00001157,104040.00,A,"52,165,226",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*13,8,72,100,71.76,5265.13,5.27,0.00,0,0.00,7.95,0,0,45640,
478,4/22/2009,12:40:41,0.00001157,104041.00,A,"52,165,227",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*12,8,72,100,71.86,5265.13,5.27,0.00,0,0.00,7.97,0,0,45641,
479,4/22/2009,12:40:42,0.00001157,104042.00,A,"52,165,227",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*11,8,72,100,71.95,5265.13,5.27,0.00,0,0.00,7.98,0,0,45642,
480,4/22/2009,12:40:43,0.00001157,104043.00,A,"52,165,228",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*1F,8,72,100,72.05,5265.13,5.27,0.00,0,0.00,8.00,0,0,45643,
481,4/22/2009,12:40:44,0.00001157,104044.00,A,"52,165,228",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*18,8,72,100,72.14,5265.13,5.27,0.00,0,0.00,8.02,0,0,45644,
482,4/22/2009,12:40:45,0.00001157,104045.00,A,"52,165,228",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*19,8,72,100,72.24,5265.13,5.27,0.00,0,0.00,8.03,0,0,45645,
483,4/22/2009,12:40:46,0.00001157,104046.00,A,"52,165,229",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*1B,8,72,100,72.33,5265.13,5.27,0.00,0,0.00,8.05,0,0,45646,
484,4/22/2009,12:40:47,0.00001157,104047.00,A,"52,165,229",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*1A,8,72,99,72.48,5265.13,5.27,0.00,0,0.00,8.07,0,0,45647,
485,4/22/2009,12:40:48,0.00001157,104048.00,A,"52,165,229",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*15,8,73,100,72.62,5265.13,5.27,0.00,0,0.00,8.08,0,0,45648,
486,4/22/2009,12:40:49,0.00001157,104049.00,A,"52,165,230",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*1C,8,73,100,72.71,5265.13,5.27,0.00,0,0.00,8.10,0,0,45649,
487,4/22/2009,12:40:50,0.00001157,104050.00,A,"52,165,230",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*14,8,73,100,72.81,5265.13,5.27,0.00,0,0.00,8.12,0,0,45650,
488,4/22/2009,12:40:51,0.00001157,104051.00,A,"52,165,230",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*15,8,73,101,72.90,5265.13,5.27,0.00,0,0.00,8.13,0,0,45651,
489,4/22/2009,12:40:52,0.00001157,104052.00,A,"52,165,231",N,"10,321,129",E,0.0,0,071.6,220409,01.0,W,A*17,8,73,100,73.00,5265.13,5.27,0.00,0,0.00,8.15,0,0,45652,
490,4/22/2009,12:40:53,0.00001157,104053.00,A,"52,165,231",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*16,7,73,100,73.10,5265.13,5.27,0.00,0,0.00,8.17,0,0,45653,
491,4/22/2009,12:40:54,0.00001157,104054.00,A,"52,165,232",N,"10,321,128",E,0.0,0,000.2,220409,01.0,W,A*11,8,73,99,73.19,5265.13,5.27,0.00,0,0.00,8.18,0,0,45654,
492,4/22/2009,12:40:55,0.00001157,104055.00,A,"52,165,232",N,"10,321,129",E,0.0,0,000.2,220409,01.0,W,A*11,7,73,100,73.29,5265.13,5.27,0.00,0,0.00,8.20,0,0,45655,
493,4/22/2009,12:40:56,0.00001157,104056.00,A,"52,165,233",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*10,8,73,100,73.38,5265.13,5.27,0.00,0,0.00,8.22,0,0,45656,
494,4/22/2009,12:40:57,0.00001157,104057.00,A,"52,165,233",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*11,8,74,99,73.48,5265.13,5.27,0.00,0,0.00,8.23,0,0,45657,
495,4/22/2009,12:40:58,0.00001157,104058.00,A,"52,165,233",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*1E,8,74,100,73.57,5265.13,5.27,0.00,0,0.00,8.25,0,0,45658,
496,4/22/2009,12:40:59,0.00001157,104059.00,A,"52,165,233",N,"10,321,128",E,0.0,0,000.2,220409,01.0,W,A*1D,8,74,100,73.67,5265.13,5.27,0.00,0,0.00,8.27,0,0,45659,
497,4/22/2009,12:41:00,0.00001157,104100.00,A,"52,165,234",N,"10,321,128",E,0.0,0,000.2,220409,01.0,W,A*17,8,74,99,73.76,5265.13,5.27,0.00,0,0.00,8.28,0,0,45660,
498,4/22/2009,12:41:01,0.00001157,104101.00,A,"52,165,234",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*14,7,74,100,73.86,5265.13,5.27,0.00,0,0.00,8.30,0,0,45661,
499,4/22/2009,12:41:02,0.00001157,104102.00,A,"52,165,235",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*16,7,74,100,73.95,5265.13,5.27,0.00,0,0.00,8.32,0,0,45662,
500,4/22/2009,12:41:03,0.00001157,104103.00,A,"52,165,235",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*17,7,74,100,74.05,5265.13,5.27,0.00,0,0.00,8.33,0,0,45663,
501,4/22/2009,12:41:04,0.00001157,104104.00,A,"52,165,236",N,"10,321,128",E,0.0,0,000.2,220409,01.0,W,A*11,7,74,100,74.14,5265.13,5.27,0.00,0,0.00,8.35,0,0,45664,
502,4/22/2009,12:41:05,0.00001157,104105.00,A,"52,165,236",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*12,7,74,99,74.24,5265.13,5.27,0.00,0,0.00,8.37,0,0,45665,
503,4/22/2009,12:41:06,0.00001157,104106.00,A,"52,165,237",N,"10,321,128",E,0.0,0,000.2,220409,01.0,W,A*12,7,74,100,74.33,5265.13,5.27,0.00,0,0.00,8.38,0,0,45666,
504,4/22/2009,12:41:07,0.00001157,104107.00,A,"52,165,237",N,"10,321,128",E,0.0,0,000.2,220409,01.0,W,A*13,7,74,100,74.43,5265.13,5.27,0.00,0,0.00,8.40,0,0,45667,
505,4/22/2009,12:41:08,0.00001157,104108.00,A,"52,165,238",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*11,7,74,101,74.48,5265.13,5.27,0.00,0,0.00,8.42,0,0,45668,
506,4/22/2009,12:41:09,0.00001157,104109.00,A,"52,165,238",N,"10,321,128",E,0.0,0,000.0,220409,01.0,W,A*10,7,75,100,74.52,5265.13,5.27,0.00,0,0.00,8.43,0,0,45669,
507,4/22/2009,12:41:10,0.00001157,104110.00,A,"52,165,238",N,"10,321,128",E,0.0,0,074.4,220409,01.0,W,A*1F,7,75,99,74.57,5265.13,5.27,0.00,0,0.00,8.45,0,0,45670,
508,4/22/2009,12:41:11,0.00001157,104111.00,A,"52,165,238",N,"10,321,129",E,0.0,0,000.0,220409,01.0,W,A*18,7,75,100,74.57,5265.13,5.27,0.00,0,0.00,8.47,0,0,45671,
509,4/22/2009,12:41:12,0.00001157,104112.00,A,"52,165,239",N,"10,321,129",E,0.0,0,074.4,220409,01.0,W,A*1D,8,75,100,74.57,5265.13,5.27,0.00,0,0.00,8.48,0,0,45672,
510,4/22/2009,12:41:13,0.00001157,104113.00,A,"52,165,239",N,"10,321,135",E,0.0,0,085.4,220409,01.0,W,A*1F,6,75,100,74.57,5265.13,5.27,0.00,0,0.00,8.50,0,0,45673,
511,4/22/2009,12:41:14,0.00001157,104114.00,A,"52,165,241",N,"10,321,155",E,0.0,0,084.0,220409,01.0,W,A*14,6,75,100,74.57,5265.13,5.27,0.00,0,0.00,8.52,0,0,45674,
512,4/22/2009,12:41:15,0.00001157,104115.00,A,"52,165,243",N,"10,321,190",E,0.0,0,084.0,220409,01.0,W,A*1E,6,75,100,74.57,5265.13,5.27,0.00,0,5.35,8.53,0,0,45675,
513,4/22/2009,12:41:16,0.00001157,104116.00,A,"52,165,245",N,"10,321,233",E,10.4,19.2608,087.4,220409,01.0,W,A*13,6,75,100,74.52,5270.48,5.27,-0.84,-0.00843388,1.08,8.55,19,5,45676,
514,4/22/2009,12:41:17,0.00001157,104117.00,A,"52,165,244",N,"10,321,283",E,12.5,23.15,098.2,220409,01.0,W,A*13,6,75,101,74.48,5276.91,5.28,-0.85,-0.008531039,0.31,8.57,23,6,45677,
515,4/22/2009,12:41:18,0.00001157,104118.00,A,"52,165,231",N,"10,321,336",E,13.1,24.2612,128.4,220409,01.0,W,A*18,6,75,100,74.43,5283.65,5.28,-0.84,-0.008414713,1.29,8.58,24,7,45678,
516,4/22/2009,12:41:19,0.00001157,104119.00,A,"52,165,204",N,"10,321,382",E,15.6,28.8912,157.8,220409,01.0,W,A*15,6,75,100,74.38,5291.68,5.29,-0.83,-0.0083175,1.03,8.60,29,8,45679,
517,4/22/2009,12:41:20,0.00001157,104120.00,A,"52,165,164",N,"10,321,419",E,17.6,32.5952,158.0,220409,01.0,W,A*1A,8,75,101,74.29,5300.73,5.30,-0.83,-0.008269071,0.51,8.62,33,9,45680,
518,4/22/2009,12:41:21,0.00001157,104121.00,A,"52,165,114",N,"10,321,448",E,18.6,34.4472,160.6,220409,01.0,W,A*1A,8,74,101,74.19,5310.30,5.31,-0.82,-0.008191323,1.08,8.63,34,10,45681,
519,4/22/2009,12:41:22,0.00001157,104122.00,A,"52,165,060",N,"10,321,477",E,20.7,38.3364,163.0,220409,01.0,W,A*18,9,74,101,74.10,5320.95,5.32,-0.82,-0.008199385,1.44,8.65,38,11,45682,
520,4/22/2009,12:41:23,0.00001157,104123.00,A,"52,165,000",N,"10,321,508",E,23.5,43.522,160.2,220409,01.0,W,A*16,8,74,101,74.00,5333.04,5.33,-0.82,-0.008245085,0.15,8.67,44,12,45683,
521,4/22/2009,12:41:24,0.00001157,104124.00,A,"52,164,935",N,"10,321,542",E,23.8,44.0776,160.0,220409,01.0,W,A*1E,8,74,101,73.90,5345.28,5.35,-0.84,-0.008399442,-0.26,8.68,44,12,45684,
522,4/22/2009,12:41:25,0.00001157,104125.00,A,"52,164,872",N,"10,321,575",E,23.3,43.1516,177.2,220409,01.0,W,A*16,8,74,101,73.81,5357.27,5.36,-0.82,-0.008231386,0.05,8.70,43,12,45685,
523,4/22/2009,12:41:26,0.00001157,104126.00,A,"52,164,808",N,"10,321,608",E,23.4,43.3368,160.4,220409,01.0,W,A*16,7,73,101,73.71,5369.31,5.37,-0.81,-0.008133742,0.10,8.72,43,12,45686,
524,4/22/2009,12:41:27,0.00001157,104127.00,A,"52,164,746",N,"10,321,641",E,23.6,43.7072,160.0,220409,01.0,W,A*19,7,73,100,73.62,5381.45,5.38,-0.77,-0.007723678,-0.21,8.73,44,12,45687,
525,4/22/2009,12:41:28,0.00001157,104128.00,A,"52,164,683",N,"10,321,675",E,23.2,42.9664,162.4,220409,01.0,W,A*1B,7,73,101,73.52,5393.38,5.39,-0.78,-0.007837257,-0.26,8.75,43,12,45688,
526,4/22/2009,12:41:29,0.00001157,104129.00,A,"52,164,621",N,"10,321,707",E,22.7,42.0404,160.2,220409,01.0,W,A*16,6,73,100,73.43,5405.06,5.41,-0.80,-0.007986735,-0.31,8.77,42,12,45689,
527,4/22/2009,12:41:30,0.00001157,104130.00,A,"52,164,561",N,"10,321,739",E,22.1,40.9292,177.2,220409,01.0,W,A*14,7,73,100,73.33,5416.43,5.42,-0.81,-0.008142026,-0.41,8.78,41,11,45690,
528,4/22/2009,12:41:31,0.00001157,104131.00,A,"52,164,502",N,"10,321,769",E,21.3,39.4476,160.2,220409,01.0,W,A*12,7,73,100,73.24,5427.39,5.43,-0.83,-0.008315253,-0.26,8.80,39,11,45691,
529,4/22/2009,12:41:32,0.00001157,104132.00,A,"52,164,446",N,"10,321,799",E,20.8,38.5216,162.8,220409,01.0,W,A*1D,7,73,100,73.19,5438.09,5.44,-0.81,-0.008072269,-0.31,8.82,39,11,45692,
530,4/22/2009,12:41:33,0.00001157,104133.00,A,"52,164,391",N,"10,321,829",E,20.2,37.4104,162.4,220409,01.0,W,A*13,7,73,100,73.10,5448.48,5.45,-0.78,-0.007816971,-0.31,8.83,37,10,45693,
531,4/22/2009,12:41:34,0.00001157,104134.00,A,"52,164,338",N,"10,321,857",E,19.6,36.2992,160.0,220409,01.0,W,A*16,7,73,98,73.00,5458.56,5.46,-0.76,-0.007590958,-0.26,8.85,36,10,45694,
532,4/22/2009,12:41:35,0.00001157,104135.00,A,"52,164,287",N,"10,321,884",E,19.1,35.3732,160.4,220409,01.0,W,A*1F,6,73,100,72.90,5468.39,5.47,-0.74,-0.007354001,-0.10,8.87,35,10,45695,
533,4/22/2009,12:41:36,0.00001157,104136.00,A,"52,164,236",N,"10,321,910",E,18.9,35.0028,161.6,220409,01.0,W,A*10,6,73,100,72.81,5478.11,5.48,-0.71,-0.007081282,-0.21,8.88,35,10,45696,
534,4/22/2009,12:41:37,0.00001157,104137.00,A,"52,164,187",N,"10,321,934",E,18.5,34.262,165.2,220409,01.0,W,A*12,7,73,100,72.76,5487.63,5.49,-0.73,-0.007333747,-0.21,8.90,34,10,45697,
535,4/22/2009,12:41:38,0.00001157,104138.00,A,"52,164,138",N,"10,321,956",E,18.1,33.5212,163.8,220409,01.0,W,A*15,7,73,100,72.71,5496.94,5.50,-0.71,-0.007074146,-0.82,8.92,34,9,45698,
536,4/22/2009,12:41:39,0.00001157,104139.00,A,"52,164,096",N,"10,321,974",E,16.5,30.558,163.4,220409,01.0,W,A*17,7,73,100,72.67,5505.43,5.51,-0.68,-0.006810246,-0.36,8.93,31,8,45699,
537,4/22/2009,12:41:40,0.00001157,104140.00,A,"52,164,053",N,"10,321,993",E,15.8,29.2616,181.6,220409,01.0,W,A*19,6,73,101,72.62,5513.56,5.51,-0.66,-0.006581704,-0.15,8.95,29,8,45700,
538,4/22/2009,12:41:41,0.00001157,104141.00,A,"52,164,011",N,"10,322,013",E,15.5,28.706,162.0,220409,01.0,W,A*1A,6,73,101,72.57,5521.53,5.52,-0.64,-0.006410163,-0.51,8.97,29,8,45701,
539,4/22/2009,12:41:42,0.00001157,104142.00,A,"52,163,972",N,"10,322,034",E,14.5,26.854,162.2,220409,01.0,W,A*14,7,73,100,72.52,5528.99,5.53,-0.70,-0.007001703,-0.46,8.98,27,7,45702,
540,4/22/2009,12:41:43,0.00001157,104143.00,A,"52,163,935",N,"10,322,049",E,13.6,25.1872,161.6,220409,01.0,W,A*1F,8,72,100,72.48,5535.99,5.54,-0.78,-0.007844248,-0.51,9.00,25,7,45703,
541,4/22/2009,12:41:44,0.00001157,104144.00,A,"52,163,901",N,"10,322,066",E,12.6,23.3352,161.0,220409,01.0,W,A*15,7,72,99,72.43,5542.47,5.54,-0.91,-0.009119355,-0.98,9.02,23,6,45704,
542,4/22/2009,12:41:45,0.00001157,104145.00,A,"52,163,870",N,"10,322,081",E,10.7,19.8164,163.0,220409,01.0,W,A*1B,7,72,100,72.38,5547.97,5.55,-1.08,-0.010800516,-1.08,9.03,20,6,45705,
543,4/22/2009,12:41:46,0.00001157,104146.00,A,"52,163,845",N,"10,322,095",E,8.6,15.9272,162.6,220409,01.0,W,A*14,7,72,100,72.33,5552.40,5.55,-1.32,-0.013184994,-1.18,9.05,16,4,45706,
544,4/22/2009,12:41:47,0.00001157,104147.00,A,"52,163,825",N,"10,322,105",E,6.3,11.6676,162.8,220409,01.0,W,A*1E,7,72,100,72.29,5555.64,5.56,-1.66,-0.016616787,-1.23,9.07,12,3,45707,
545,4/22/2009,12:41:48,0.00001157,104148.00,A,"52,163,811",N,"10,322,112",E,3.9,7.2228,162.2,220409,01.0,W,A*15,7,72,100,72.24,5557.65,5.56,0.00,0,-2.01,9.08,7,2,45708,
546,4/22/2009,12:41:49,0.00001157,104149.00,A,"52,163,804",N,"10,322,116",E,0.0,0,162.2,220409,01.0,W,A*1E,7,72,100,72.19,5557.65,5.56,0.00,0,0.00,9.10,0,0,45709,
547,4/22/2009,12:41:50,0.00001157,104150.00,A,"52,163,802",N,"10,322,117",E,0.0,0,000.0,220409,01.0,W,A*16,8,72,100,72.14,5557.65,5.56,0.00,0,0.00,9.12,0,0,45710,
548,4/22/2009,12:41:51,0.00001157,104151.00,A,"52,163,802",N,"10,322,117",E,0.0,0,000.0,220409,01.0,W,A*17,9,72,99,72.10,5557.65,5.56,0.00,0,0.00,9.13,0,0,45711,
549,4/22/2009,12:41:52,0.00001157,104152.00,A,"52,163,802",N,"10,322,116",E,0.0,0,158.8,220409,01.0,W,A*11,9,72,100,72.05,5557.65,5.56,0.00,0,0.00,9.15,0,0,45712,
550,4/22/2009,12:41:53,0.00001157,104153.00,A,"52,163,803",N,"10,322,116",E,0.0,0,159.2,220409,01.0,W,A*1A,9,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.17,0,0,45713,
551,4/22/2009,12:41:54,0.00001157,104154.00,A,"52,163,803",N,"10,322,116",E,0.0,0,159.6,220409,01.0,W,A*19,8,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.18,0,0,45714,
552,4/22/2009,12:41:55,0.00001157,104155.00,A,"52,163,803",N,"10,322,116",E,0.0,0,000.0,220409,01.0,W,A*13,8,72,101,72.00,5557.65,5.56,0.00,0,0.00,9.20,0,0,45715,
553,4/22/2009,12:41:56,0.00001157,104156.00,A,"52,163,803",N,"10,322,115",E,0.0,0,000.0,220409,01.0,W,A*13,8,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.22,0,0,45716,
554,4/22/2009,12:41:57,0.00001157,104157.00,A,"52,163,803",N,"10,322,115",E,0.0,0,000.0,220409,01.0,W,A*12,8,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.23,0,0,45717,
555,4/22/2009,12:41:58,0.00001157,104158.00,A,"52,163,803",N,"10,322,114",E,0.0,0,178.2,220409,01.0,W,A*10,8,72,96,72.00,5557.65,5.56,0.00,0,0.00,9.25,0,0,45718,
556,4/22/2009,12:41:59,0.00001157,104159.00,A,"52,163,803",N,"10,322,114",E,0.0,0,000.2,220409,01.0,W,A*1F,8,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.27,0,0,45719,
557,4/22/2009,12:42:00,0.00001157,104200.00,A,"52,163,803",N,"10,322,114",E,0.0,0,000.0,220409,01.0,W,A*12,8,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.28,0,0,45720,
558,4/22/2009,12:42:01,0.00001157,104201.00,A,"52,163,803",N,"10,322,113",E,0.0,0,000.0,220409,01.0,W,A*14,8,72,99,72.00,5557.65,5.56,0.00,0,0.00,9.30,0,0,45721,
559,4/22/2009,12:42:02,0.00001157,104202.00,A,"52,163,803",N,"10,322,113",E,0.0,0,000.0,220409,01.0,W,A*17,8,72,99,72.00,5557.65,5.56,0.00,0,0.00,9.32,0,0,45722,
560,4/22/2009,12:42:03,0.00001157,104203.00,A,"52,163,803",N,"10,322,113",E,0.0,0,000.0,220409,01.0,W,A*16,8,72,99,72.00,5557.65,5.56,0.00,0,0.00,9.33,0,0,45723,
561,4/22/2009,12:42:04,0.00001157,104204.00,A,"52,163,803",N,"10,322,112",E,0.0,0,000.0,220409,01.0,W,A*10,8,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.35,0,0,45724,
562,4/22/2009,12:42:05,0.00001157,104205.00,A,"52,163,803",N,"10,322,112",E,0.0,0,000.0,220409,01.0,W,A*11,7,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.37,0,0,45725,
563,4/22/2009,12:42:06,0.00001157,104206.00,A,"52,163,803",N,"10,322,112",E,0.0,0,000.0,220409,01.0,W,A*12,8,72,100,72.00,5557.65,5.56,0.00,0,0.00,9.38,0,0,45726,
564,4/22/2009,12:42:07,0.00001157,104207.00,A,"52,163,803",N,"10,322,111",E,0.0,0,000.0,220409,01.0,W,A*10,8,72,100,71.95,5557.65,5.56,0.00,0,0.00,9.40,0,0,45727,
565,4/22/2009,12:42:08,0.00001157,104208.00,A,"52,163,803",N,"10,322,111",E,0.0,0,000.0,220409,01.0,W,A*1F,8,72,100,71.90,5557.65,5.56,0.00,0,0.00,9.42,0,0,45728,
566,4/22/2009,12:42:09,0.00001157,104209.00,A,"52,163,803",N,"10,322,111",E,0.0,0,000.0,220409,01.0,W,A*1E,8,72,100,71.86,5557.65,5.56,0.00,0,0.00,9.43,0,0,45729,
